country,hs_chapter,commodity,year,export_value_usd
Australia,89,"89 Ships, Boats And Floating Structures",2017,1159656
Australia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2017,196073153
Australia,91,91 Clocks And Watches And Parts Thereof,2017,7900
Australia,92,92 Musical Instruments; Parts And Accessories Thereof,2017,806799
Australia,93,93 Arms And Ammunition; Parts And Accessories Thereof,2017,467389
Australia,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2017,5757118
Australia,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2017,2274087
Australia,96,96 Miscellaneous Manufactured Articles,2017,233268
Australia,97,"97 Works Of Art, Collectors' Pieces And Antiques",2017,53100
Australia,98,"98 Special Classification Provisions, Nesoi",2017,4538349
Australia,2,02 Meat And Edible Meat Offal,2018,829873
Australia,10,10 Cereals,2018,97171
Australia,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2018,661850
Australia,12,"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2018,148462
Australia,13,"13 Lac; Gums, Resins & Other Vegetable Sap & Extract",2018,303295
Australia,14,14 Vegetable Plaiting Materials & Products Nesoi,2018,52988
Australia,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2018,7430
Australia,17,17 Sugars And Sugar Confectionary,2018,1432641
Australia,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2018,1463772
Australia,20,"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2018,874917
Australia,21,21 Miscellaneous Edible Preparations,2018,1003592
Australia,22,"22 Beverages, Spirits And Vinegar",2018,6381147
Australia,23,23 Food Industry Residues & Waste; Prep Animal Feed,2018,7029370
Australia,26,"26 Ores, Slag And Ash",2018,5850
Australia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2018,309486
Australia,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2018,1139216
Australia,29,29 Organic Chemicals,2018,3560288
Australia,30,30 Pharmaceutical Products,2018,56542292
Australia,31,31 Fertilizers,2018,929231
Australia,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2018,695647
Australia,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2018,2017172
Australia,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2018,752247
Australia,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2018,3543319
Australia,38,38 Miscellaneous Chemical Products,2018,23341953
Australia,39,39 Plastics And Articles Thereof,2018,15194110
Australia,40,40 Rubber And Articles Thereof,2018,5357635
Australia,42,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2018,535874
Australia,44,44 Wood And Articles Of Wood; Wood Charcoal,2018,2360942
Australia,47,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2018,17025
Australia,48,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2018,2428808
Australia,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2018,5509484
Australia,56,"56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",2018,440790
Australia,59,59 Impregnated Etc Text Fabrics; Tex Art For Industry,2018,44078
Australia,61,"61 Apparel Articles And Accessories, Knit Or Crochet",2018,124077
Australia,62,"62 Apparel Articles And Accessories, Not Knit Etc.",2018,57861
Australia,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2018,5021203
Australia,64,"64 Footwear, Gaiters Etc. And Parts Thereof",2018,10254
Australia,65,65 Headgear And Parts Thereof,2018,97978
Australia,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2018,1151747
Australia,69,69 Ceramic Products,2018,28166
Australia,70,70 Glass And Glassware,2018,2858915
Australia,71,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2018,4714
Australia,72,72 Iron And Steel,2018,282063
Australia,73,73 Articles Of Iron Or Steel,2018,4209094
Australia,74,74 Copper And Articles Thereof,2018,416736
Australia,75,75 Nickel And Articles Thereof,2018,165248
Australia,76,76 Aluminum And Articles Thereof,2018,3682602
Australia,79,79 Zinc And Articles Thereof,2018,15692
Australia,81,81 Base Metals Nesoi; Cermets; Articles Thereof,2018,225448
Australia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2018,1126461
Australia,83,83 Miscellaneous Articles Of Base Metal,2018,1500038
Australia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2018,108841679
Australia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2018,22111180
Australia,86,86 Railway Or Tramway Stock Etc; Traffic Signal Equip,2018,11376865
Australia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2018,475420004
Australia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2018,10629995
Australia,89,"89 Ships, Boats And Floating Structures",2018,1173900
Australia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2018,180178743
Australia,91,91 Clocks And Watches And Parts Thereof,2018,10744
Australia,92,92 Musical Instruments; Parts And Accessories Thereof,2018,825398
Australia,93,93 Arms And Ammunition; Parts And Accessories Thereof,2018,1516887
Australia,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2018,6182597
Australia,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2018,2716725
Australia,96,96 Miscellaneous Manufactured Articles,2018,217355
Australia,97,"97 Works Of Art, Collectors' Pieces And Antiques",2018,177402
Australia,98,"98 Special Classification Provisions, Nesoi",2018,2774376
Australia,2,02 Meat And Edible Meat Offal,2019,857458
Australia,7,07 Edible Vegetables & Certain Roots & Tubers,2019,25519
Australia,8,08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2019,50180
Australia,9,"09 Coffee, Tea, Mate & Spices",2019,40442
Australia,10,10 Cereals,2019,225699
Australia,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2019,2105535
Australia,12,"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2019,2687
Australia,13,"13 Lac; Gums, Resins & Other Vegetable Sap & Extract",2019,426584
Australia,14,14 Vegetable Plaiting Materials & Products Nesoi,2019,34932
Australia,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2019,28119
Australia,17,17 Sugars And Sugar Confectionary,2019,1786018
Australia,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2019,1801864
Australia,20,"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2019,446469
Australia,21,21 Miscellaneous Edible Preparations,2019,3474162
Australia,22,"22 Beverages, Spirits And Vinegar",2019,5183544
Australia,23,23 Food Industry Residues & Waste; Prep Animal Feed,2019,6271340
Australia,25,25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster,2019,65961
Australia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2019,1398958
Australia,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2019,1122109
Australia,29,29 Organic Chemicals,2019,2099563
Australia,30,30 Pharmaceutical Products,2019,110990111
Australia,31,31 Fertilizers,2019,1051593
Australia,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2019,811658
Australia,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2019,1898626
Australia,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2019,1518581
Australia,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2019,5607097
Australia,38,38 Miscellaneous Chemical Products,2019,26170141
Australia,39,39 Plastics And Articles Thereof,2019,12624079
Australia,40,40 Rubber And Articles Thereof,2019,5277737
Australia,42,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2019,492792
Australia,44,44 Wood And Articles Of Wood; Wood Charcoal,2019,3407983
Australia,47,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2019,56309
Australia,48,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2019,3355781
Australia,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2019,6174391
Australia,54,"54 Manmade Filaments, Including Yarns & Woven Fabrics",2019,116398
Australia,56,"56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",2019,1483291
Australia,57,57 Carpets And Other Textile Floor Coverings,2019,3221
Australia,59,59 Impregnated Etc Text Fabrics; Tex Art For Industry,2019,74685
Australia,61,"61 Apparel Articles And Accessories, Knit Or Crochet",2019,151928
Australia,62,"62 Apparel Articles And Accessories, Not Knit Etc.",2019,67669
Australia,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2019,593785
Australia,64,"64 Footwear, Gaiters Etc. And Parts Thereof",2019,3283
Australia,65,65 Headgear And Parts Thereof,2019,95660
Australia,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2019,1529257
Australia,69,69 Ceramic Products,2019,22619
Australia,70,70 Glass And Glassware,2019,954401
Australia,71,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2019,24086
Australia,72,72 Iron And Steel,2019,234992
Australia,73,73 Articles Of Iron Or Steel,2019,5134043
Australia,74,74 Copper And Articles Thereof,2019,875347
Australia,75,75 Nickel And Articles Thereof,2019,36890
Australia,76,76 Aluminum And Articles Thereof,2019,2035266
Australia,79,79 Zinc And Articles Thereof,2019,11965
Australia,80,80 Tin And Articles Thereof,2019,2666
Australia,81,81 Base Metals Nesoi; Cermets; Articles Thereof,2019,170325
Australia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2019,1162827
Australia,83,83 Miscellaneous Articles Of Base Metal,2019,1360045
Australia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2019,112941190
Australia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2019,43331521
Australia,86,86 Railway Or Tramway Stock Etc; Traffic Signal Equip,2019,1791491
Australia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2019,449611180
Australia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2019,21475603
Australia,89,"89 Ships, Boats And Floating Structures",2019,1894304
Australia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2019,130611652
Australia,92,92 Musical Instruments; Parts And Accessories Thereof,2019,570452
Australia,93,93 Arms And Ammunition; Parts And Accessories Thereof,2019,3512701
Australia,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2019,4594219
Australia,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2019,3496003
Australia,96,96 Miscellaneous Manufactured Articles,2019,289007
Australia,98,"98 Special Classification Provisions, Nesoi",2019,4260950
Australia,2,02 Meat And Edible Meat Offal,2020,1570741
Australia,5,"05 Products Of Animal Origin, Nesoi",2020,13404
Australia,7,07 Edible Vegetables & Certain Roots & Tubers,2020,7577
Australia,8,08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2020,31288
Australia,9,"09 Coffee, Tea, Mate & Spices",2020,26556
Australia,10,10 Cereals,2020,85733
Australia,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2020,4599012
Australia,13,"13 Lac; Gums, Resins & Other Vegetable Sap & Extract",2020,233755
Australia,14,14 Vegetable Plaiting Materials & Products Nesoi,2020,42040
Australia,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2020,97714
Australia,17,17 Sugars And Sugar Confectionary,2020,688187
Australia,18,18 Cocoa And Cocoa Preparations,2020,2701585
Australia,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2020,3610592
Australia,20,"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2020,515604
Australia,21,21 Miscellaneous Edible Preparations,2020,1331760
Australia,22,"22 Beverages, Spirits And Vinegar",2020,8885919
Australia,23,23 Food Industry Residues & Waste; Prep Animal Feed,2020,8828248
Australia,25,25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster,2020,90458
Australia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2020,2781013
Australia,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2020,1161698
Australia,29,29 Organic Chemicals,2020,2363572
Australia,30,30 Pharmaceutical Products,2020,95325274
Australia,31,31 Fertilizers,2020,844900
Australia,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2020,1122358
Australia,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2020,2514916
Australia,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2020,2135043
Australia,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2020,5231711
Australia,36,36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc,2020,4285817
Australia,37,37 Photographic Or Cinematographic Goods,2020,9000
Australia,38,38 Miscellaneous Chemical Products,2020,36015788
Australia,39,39 Plastics And Articles Thereof,2020,13773556
Australia,40,40 Rubber And Articles Thereof,2020,3485795
Australia,42,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2020,914038
Australia,44,44 Wood And Articles Of Wood; Wood Charcoal,2020,2667935
Australia,47,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2020,29575
Australia,48,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2020,2965597
Australia,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2020,7311827
Australia,56,"56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",2020,1527115
Australia,57,57 Carpets And Other Textile Floor Coverings,2020,21627
Australia,59,59 Impregnated Etc Text Fabrics; Tex Art For Industry,2020,101436
Australia,61,"61 Apparel Articles And Accessories, Knit Or Crochet",2020,314058
Australia,62,"62 Apparel Articles And Accessories, Not Knit Etc.",2020,218947
Australia,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2020,2468192
Australia,64,"64 Footwear, Gaiters Etc. And Parts Thereof",2020,230974
Australia,65,65 Headgear And Parts Thereof,2020,1268288
Australia,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2020,1870777
Australia,69,69 Ceramic Products,2020,31837
Australia,70,70 Glass And Glassware,2020,824247
Australia,71,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2020,7294
Australia,72,72 Iron And Steel,2020,290367
Australia,73,73 Articles Of Iron Or Steel,2020,4856498
Australia,74,74 Copper And Articles Thereof,2020,459960
Australia,75,75 Nickel And Articles Thereof,2020,17081
Australia,76,76 Aluminum And Articles Thereof,2020,2463239
Australia,78,78 Lead And Articles Thereof,2020,11694
Australia,79,79 Zinc And Articles Thereof,2020,2950
Australia,80,80 Tin And Articles Thereof,2020,13200
Australia,81,81 Base Metals Nesoi; Cermets; Articles Thereof,2020,176980
Australia,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2020,1532871
Australia,83,83 Miscellaneous Articles Of Base Metal,2020,1366074
Australia,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2020,115413165
Australia,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2020,31406340
Australia,86,86 Railway Or Tramway Stock Etc; Traffic Signal Equip,2020,172593
Australia,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2020,41848769
Australia,88,"88 Aircraft, Spacecraft, And Parts Thereof",2020,5972380
Australia,89,"89 Ships, Boats And Floating Structures",2020,1018480
Australia,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2020,142827960
Australia,91,91 Clocks And Watches And Parts Thereof,2020,63203
Australia,92,92 Musical Instruments; Parts And Accessories Thereof,2020,389124
Australia,93,93 Arms And Ammunition; Parts And Accessories Thereof,2020,10299
Australia,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2020,9453621
Australia,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2020,3245336
Australia,96,96 Miscellaneous Manufactured Articles,2020,717988
Australia,97,"97 Works Of Art, Collectors' Pieces And Antiques",2020,9250
Australia,98,"98 Special Classification Provisions, Nesoi",2020,1338322
Australia,2,02 Meat And Edible Meat Offal,2021,437170
Australia,5,"05 Products Of Animal Origin, Nesoi",2021,9182
Australia,9,"09 Coffee, Tea, Mate & Spices",2021,12707
Australia,10,10 Cereals,2021,17423
Australia,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2021,2801391
Australia,13,"13 Lac; Gums, Resins & Other Vegetable Sap & Extract",2021,8500
Australia,14,14 Vegetable Plaiting Materials & Products Nesoi,2021,56125
Australia,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2021,239676
Australia,17,17 Sugars And Sugar Confectionary,2021,1461238
Australia,18,18 Cocoa And Cocoa Preparations,2021,4950108
Australia,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2021,4159849
Australia,20,"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2021,102622
Australia,21,21 Miscellaneous Edible Preparations,2021,3535511
Australia,22,"22 Beverages, Spirits And Vinegar",2021,8767038
Australia,23,23 Food Industry Residues & Waste; Prep Animal Feed,2021,2601692
Australia,25,25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster,2021,123659
Australia,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2021,1976502
Australia,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2021,1021849
Australia,29,29 Organic Chemicals,2021,8223853
Australia,30,30 Pharmaceutical Products,2021,65005306
Australia,31,31 Fertilizers,2021,694867
Australia,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2021,1282733
Australia,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2021,2744337
Australia,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2021,2198676
Australia,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2021,6958945
Australia,38,38 Miscellaneous Chemical Products,2021,38515992
Australia,39,39 Plastics And Articles Thereof,2021,18965248
Australia,40,40 Rubber And Articles Thereof,2021,5494270
Australia,42,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2021,720430
Australia,44,44 Wood And Articles Of Wood; Wood Charcoal,2021,3164688
Australia,47,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2021,20239
Australia,48,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2021,4029697
Australia,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2021,10221079
Australia,54,"54 Manmade Filaments, Including Yarns & Woven Fabrics",2021,3391
Australia,56,"56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",2021,951874
Australia,57,57 Carpets And Other Textile Floor Coverings,2021,36623
Australia,59,59 Impregnated Etc Text Fabrics; Tex Art For Industry,2021,272956
Australia,61,"61 Apparel Articles And Accessories, Knit Or Crochet",2021,232243
Australia,62,"62 Apparel Articles And Accessories, Not Knit Etc.",2021,373383
Australia,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2021,406130
Australia,64,"64 Footwear, Gaiters Etc. And Parts Thereof",2021,52763
Australia,65,65 Headgear And Parts Thereof,2021,171077
Australia,66,"66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2021,3445
Australia,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2021,1143578
Australia,69,69 Ceramic Products,2021,56796
Australia,70,70 Glass And Glassware,2021,1888802
Australia,71,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2021,31741
Australia,72,72 Iron And Steel,2021,203563
